X,Y
96,27
118,28
13,80
198,100
188,7
66,181
94,147
130,161
123,74
97,121
71,15
116,186
161,188
147,95
155,18
43,160
191,50
100,8
131,132
182,51
59,69
5,35
130,142
64,102
79,140
162,94
112,170
39,11
72,8
116,131
33,1
125,127
147,149
116,146
123,85
44,112
187,68
154,10
53,6
176,171
167,5
68,38
160,76
35,85
117,144
0,103
13,71
168,1
49,133
3,87
19,163
28,195
43,103
152,186
143,192
97,178
148,116
29,50
75,179
181,94
29,61
93,153
89,12
110,28
96,197
102,95
122,98
114,77
174,198
115,95
152,78
17,149
68,0
159,62
144,117
36,17
187,171
25,111
49,77
179,137
7,158
13,161
78,150
166,138
194,34
150,129
180,16
44,104
29,107
114,141
198,138
102,126
157,74
141,112
61,199
192,122
43,179
11,24
119,171
195,120
128,128
3,136
195,103
11,27
24,67
96,24
93,96
72,116
96,77
193,129
105,17
30,149
55,196
150,7
30,49
129,77
194,67
91,34
71,145
153,88
40,26
97,92
14,130
126,117
1,78
192,59
57,128
56,41
94,139
139,123
92,62
47,54
139,26
59,68
104,159
177,13
58,182
35,192
55,165
193,136
92,22
12,121
34,147
8,0
190,170
61,113
149,8
8,127
128,149
19,150
196,54
86,111
129,154
154,83
34,83
68,29
138,159
17,51
93,29
142,38
135,147
156,144
168,5
2,107
79,146
160,21
194,29
9,133
106,62
13,84
144,151
167,14
8,162
183,92
81,130
87,154
64,44
143,146
125,106
98,168
143,6
128,101
103,151
51,28
51,61
46,28
41,55
94,161
55,151
88,188
177,122
100,193
166,194
17,61
18,26
53,18
100,129
178,170
69,181
148,102
6,33
93,148
21,149
143,73
18,185
141,43
45,59
111,164
137,195
192,163
121,52
61,140
163,97
126,170
6,3
15,19
38,46
120,111
125,113
140,36
151,74
192,72
187,102
75,57
69,75
83,188
74,139
103,89
190,103
170,178
168,125
87,5
49,100
101,4
109,179
112,179
5,121
171,128
40,17
48,109
76,4
4,199
16,135
62,106
71,66
49,51
176,12
39,15
196,44
162,21
60,188
45,191
141,178
93,160
14,69
94,24
64,163
8,49
1,127
169,70
87,33
32,194
67,193
184,191
192,115
186,130
48,50
189,156
111,4
85,154
89,84
127,175
156,171
63,137
21,125
21,17
89,149
56,88
159,52
19,28
78,123
124,163
98,70
167,51
67,30
142,121
74,159
12,33
56,26
161,54
49,141
188,54
167,27
33,76
68,131
136,28
156,31
61,195
195,196
36,40
68,86
198,77
19,99
70,38
179,109
53,189
83,54
194,133
22,155
5,188
114,108
172,194
13,125
37,61
7,100
33,190
54,39
148,135
87,164
155,181
23,151
10,114
152,46
154,173
186,146
185,117
10,98
82,139
125,76
126,107
149,114
139,176
122,180
54,66
187,49
169,28
8,121
10,146
136,35
112,120
151,18
9,134
22,133
142,86
160,152
107,193
121,104
90,141
151,34
9,92
188,127
51,103
145,183
171,30
43,12
38,188
4,121
117,33
55,72
147,48
45,81
116,35
82,117
195,196
167,9
50,123
105,160
86,108
191,172
22,56
73,47
120,176
118,118
123,171
53,158
5,110
36,134
190,31
46,57
26,2
161,114
54,101
42,60
62,164
85,12
168,98
68,9
103,185
50,0
91,37
168,92
66,4
138,48
17,90
22,70
89,171
152,59
176,34
167,169
151,84
161,169
6,28
103,151
31,96
29,61
90,44
8,179
172,5
122,174
105,39
102,2
188,191
196,40
149,180
74,172
40,32
55,47
110,30
26,26
0,1
62,139
13,18
74,160
32,66
183,105
136,71
99,104
160,23
157,49
76,187
68,157
147,105
109,53
142,99
43,67
168,115
130,128
168,99
30,126
191,145
128,140
48,196
146,50
18,171
139,38
142,15
189,63
174,169
186,173
130,132
10,36
68,23
138,194
39,116
106,54
111,71
37,172
188,80
123,155
159,19
165,160
187,165
62,13
46,27
13,62
85,110
52,181
144,72
129,83
189,178
100,168
183,33
44,6
121,143
151,5
198,125
126,93
35,91
9,134
33,12
22,57
165,157
177,37
146,130
52,19
120,91
185,189
160,183
194,145
69,98
71,24
32,33
48,91
91,157
130,194
176,81
114,179
106,173
191,85
112,171
155,73
165,171
73,101
150,131
35,147
52,103
106,100
187,83
16,52
138,80
132,108
76,170
16,197
194,181
180,178
63,67
140,88
64,129
168,146
73,179
157,55
22,18
45,34
139,111
1,65
171,172
103,185
40,95
173,188
179,118
25,90
123,27
148,2
63,90
174,7
59,158
43,123
132,67
45,122
104,80
199,191
122,49
26,18
115,28
96,164
152,57
108,103
82,34
179,7
131,27
180,180
21,190
0,157
19,199
90,138
140,27
97,4
61,110
152,101
129,45
38,23
139,155
178,43
102,147
4,117
141,107
144,91
7,173
199,94
8,129
116,181
183,94
163,40
65,12
145,102
124,42
131,10
6,24
90,196
193,152
81,17
70,46
177,171
184,23
19,169
137,69
121,65
178,64
92,166
71,52
135,44
44,147
70,35
129,40
166,130
183,106
13,172
174,20
46,183
170,74
58,176
0,199
8,92
82,127
44,8
112,75
131,134
47,86
117,113
27,193
63,17
196,121
53,145
13,175
17,5
146,105
14,1
193,178
80,129
6,49
136,71
60,148
22,132
177,144
24,175
104,83
8,143
154,23
45,198
184,122
9,120
132,23
83,157
39,115
138,51
103,91
67,115
128,113
73,37
80,166
26,57
173,109
137,172
114,124
158,113
74,62
154,112
15,23
29,174
177,174
165,103
104,173
118,195
116,47
38,1
17,129
94,47
132,40
41,54
197,93
42,127
110,26
190,174
35,78
157,178
82,38
167,167
94,14
33,127
174,177
35,33
69,124
189,138
194,109
191,10
47,91
134,137
133,177
98,2
76,9
108,124
40,167
18,191
53,166
115,119
34,47
94,56
12,29
76,159
21,95
52,30
189,54
189,186
118,47
28,121
98,134
184,16
20,42
19,176
30,32
92,98
120,107
3,199
79,56
128,134
176,77
46,109
25,48
51,189
112,26
169,84
8,140
91,110
117,181
72,93
124,38
52,132
158,116
106,137
182,129
10,196
193,60
2,109
156,30
167,78
61,131
193,111
31,160
73,138
29,2
178,83
148,152
60,25
119,130
11,123
148,57
188,93
104,180
6,118
28,147
168,106
139,62
44,7
100,145
165,154
179,115
84,29
14,69
53,191
17,14
183,136
199,16
142,102
139,2
114,8
188,114
188,159
51,168
178,159
23,86
186,197
100,28
78,79
188,176
91,128
116,24
178,12
52,43
38,0
150,47
33,6
155,180
77,30
157,155
178,198
157,55
15,63
108,41
167,148
104,152
49,89
147,160
58,192
178,58
100,105
173,157
147,50
172,94
38,98
24,113
118,119
124,188
184,113
198,142
42,75
24,93
157,180
173,135
196,57
94,135
154,113
78,88
88,82
31,17
10,6
114,4
148,75
175,135
147,38
90,121
109,163
38,67
194,176
73,151
84,125
81,57
34,157
136,80
132,62
7,48
58,74
189,64
14,41
34,5
164,19
114,78
24,96
172,93
74,104
179,164
11,76
42,86
125,106
140,111
49,54
64,90
122,164
85,117
45,165
161,169
191,24
100,134
185,75
88,120
126,72
46,110
137,6
197,17
12,60
118,123
189,116
197,16
190,125
131,168
85,199
71,162
154,147
153,37
159,151
19,58
198,146
33,42
26,140
150,191
127,128
133,145
150,192
135,186
21,156
75,197
179,109
150,73
110,162
133,5
187,74
42,80
169,81
20,70
156,113
146,88
69,47
25,61
190,75
77,108
173,172
5,17
85,90
75,100
175,159
118,111
180,182
21,6
17,33
156,38
47,52
39,131
153,4
28,191
103,3
73,129
190,127
20,23
91,86
88,101
170,66
44,38
34,153
69,105
161,52
103,122
70,45
3,188
74,117
181,34
45,143
99,22
41,115
15,59
12,137
124,137
187,68
49,120
176,59
51,124
163,117
17,6
125,66
83,135
51,47
3,131
138,50
30,183
77,183
73,133
80,175
10,139
190,52
26,159
26,52
35,163
145,79
86,191
111,57
149,162
113,81
88,23
5,163
45,55
18,76
88,195
95,193
74,66
14,57
64,195
145,1
149,164
2,191
79,37
163,14
8,60
103,98
109,72
119,134
90,9
87,12
85,162
39,92
96,74
65,80
170,164
163,112
187,154
25,86
41,49
107,121
126,102
151,13
32,55
154,158
118,19
65,182
167,67
98,85
30,125
41,110
75,82
40,43
47,164
2,171
198,171
48,26
98,67
41,19
185,140
77,121
52,122
52,99
80,73
24,87
47,124
141,140
151,137
14,151
26,151
151,197
137,184
28,184
6,54
34,68
24,128
111,122
51,62
136,194
199,97
72,67
70,153
60,65
149,36
35,4
135,127
154,15
96,44
39,117
45,61
142,102
113,154
171,64
82,178
188,67
37,178
3,25
74,105
195,41
171,80
57,145
192,132
13,128
173,191
157,119
59,187
198,172
78,93
77,126
103,42
136,180
189,113
33,47
157,8
142,1
163,30
131,152
9,62
25,84
45,16
60,193
191,197
48,183
147,3
72,157
152,148
138,67
115,90
55,66
188,108
82,61
192,37
16,196
28,117
32,94
67,49
83,186
153,19
115,173
5,192
164,38
186,196
161,54
189,133
124,155
53,8
76,130
101,107
192,98
162,143
64,145
15,76
14,75
37,185
174,149
183,39
150,142
130,91
161,34
154,157
1,122
14,150
67,32
141,94
176,106
47,148
57,62
174,99
53,189
61,7
39,31
20,107
75,195
115,134
173,41
56,44
36,43
110,39
196,199
113,89
91,36
198,72
34,7
20,159
165,166
180,72
61,53
193,69
198,43
144,18
95,169
73,133
47,153
46,38
33,163
71,32
88,194
181,24
15,26
49,96
186,28
189,60
160,116
80,155
161,153
13,164
0,97
186,38
36,115
57,6
167,63
22,28
133,15
111,22
130,188
51,173
75,147
152,135
169,193
145,5
75,151
139,133
146,26
73,123
17,104
82,135
74,66
64,199
14,16
103,145
116,38
136,31
27,80
25,11
62,100
155,131
174,126
158,82
63,165
17,91
41,108
190,86
170,87
152,153
194,191
138,78
17,78
8,167
9,89
108,57
80,122
26,50
185,162
59,95
34,2
136,117
93,127
38,139
4,109
97,145
5,56
118,92
112,85
194,162
71,59
100,116
191,90
134,99
84,60
96,110
61,106
164,1
70,145
129,184
95,100
153,9
74,178
62,148
154,124
162,130
70,39
21,195
197,63
1,199
26,59
15,79
9,9
155,74
172,96
4,39
76,118
0,48
117,175
127,24
105,64
124,30
36,132
114,152
55,124
155,68
132,123
35,109
149,102
16,139
81,124
85,176
123,199
105,71
75,155
88,57
1,30
198,150
127,138
133,53
138,162
18,80
64,156
112,113
2,2
66,133
6,90
158,72
137,39
50,0
50,120
163,129
157,47
5,175
86,140
71,118
82,150
172,40
79,117
51,151
55,96
112,166
192,26
161,50
84,89
77,28
181,69
36,196
8,121
196,101
137,26
61,174
100,58
168,63
178,66
89,176
14,85
72,110
3,178
154,112
106,45
83,40
136,153
65,133
8,74
121,42
111,166
167,4
151,74
194,169
82,100
127,34
98,18
149,26
97,94
177,42
36,5
177,146
37,84
95,1
112,68
152,172
179,103
82,34
165,57
172,2
102,61
138,17
140,16
29,145
177,10
19,176
133,155
49,175
83,192
22,177
69,169
93,41
103,191
163,126
158,14
194,16
38,84
38,183
18,20
32,106
84,110
14,18
99,185
97,97
149,122
119,35
149,37
161,186
25,102
68,54
194,97
108,84
155,12
17,10
141,146
5,188
56,191
133,108
5,71
81,61
199,91
54,65
46,185
177,188
176,178
2,80
93,171
71,9
101,181
138,6
110,62
102,112
167,197
74,153
84,46
180,188
70,104
121,191
194,140
64,46
76,187
32,61
83,105
166,76
24,172
30,116
66,29
86,43
116,128
190,32
80,80
95,198
44,95
122,127
130,53
95,46
198,74
149,185
43,77
196,70
113,14
94,155
143,154
66,137
157,57
38,49
102,153
127,142
128,133
198,43
92,196
6,86
88,72
3,183
65,39
82,104
7,8
53,155
166,114
92,118
2,59
161,58
55,24
165,64
119,154
48,83
8,136
90,38
52,128
90,36
191,176
178,41
38,73
68,146
117,148
69,11
147,47
197,96
192,176
140,0
180,145
107,199
74,25
4,42
80,156
55,175
83,0
53,182
107,198
192,33
94,143
8,88
168,160
66,46
14,189
168,162
90,172
82,95
65,72
153,86
1,45
171,53
2,14
97,135
0,121
168,107
156,21
192,195
197,33
159,90
9,61
119,15
100,155
3,17
153,121
69,152
36,107
12,60
169,168
177,179
90,8
6,111
113,198
77,166
102,144
137,2
112,60
67,6
106,195
9,3
134,174
79,9
123,169
109,20
154,126
35,20
100,112
27,67
64,72
46,1
54,143
69,183
46,142
28,109
30,108
49,119
69,65
78,138
92,155
94,1
187,128
168,173
146,75
149,168
176,151
111,194
147,190
94,176
156,122
68,51
121,172
196,194
85,92
97,38
188,159
97,114
138,94
58,193
12,131
192,46
194,61
175,45
46,79
45,55
44,40
107,42
43,99
53,39
194,180
172,69
157,178
70,54
71,46
104,33
19,25
145,164
128,176
163,17
194,40
69,138
97,78
118,163
69,113
66,114
34,21
154,0
141,97
190,96
66,25
55,6
65,87
171,66
47,162
73,138
73,151
95,62
21,35
66,128
12,89
193,79
28,37
5,151
9,122
14,196
20,102
57,71
10,67
161,38
178,65
95,173
11,82
36,190
80,27
146,70
50,99
74,140
93,54
65,23
70,27
147,18
162,16
95,4
162,162
73,30
153,51
165,119
106,61
193,107
135,121
158,195
26,66
56,62
51,86
199,136
125,189
57,62
9,175
182,31
114,151
123,114
1,104
128,145
138,107
1,163
81,174
190,105
83,146
195,78
3,196
24,90
137,174
133,77
127,163
11,55
93,49
91,157
106,199
92,34
101,102
122,71
14,122
76,3
52,90
15,24
186,133
50,197
154,89
146,79
167,41
165,142
78,188
58,176
95,90
38,78
62,17
147,72
44,173
22,173
153,10
158,71
141,27
46,83
60,126
176,177
64,111
171,91
100,156
136,46
92,43
197,59
6,43
55,41
173,166
23,50
19,58
45,162
194,138
47,2
37,10
119,30
157,195
115,48
197,59
154,57
125,85
83,53
119,197
100,45
151,170
137,29
136,197
169,125
49,182
168,44
147,56
2,165
82,72
45,90
93,17
26,110
91,0
53,172
155,90
14,33
54,160
144,106
197,94
13,193
34,36
190,122
111,127
194,46
151,164
37,148
14,162
98,99
77,47
46,70
163,21
133,82
123,31
97,3
126,79
175,80
57,122
157,55
112,47
189,188
32,103
188,26
42,153
154,39
27,168
85,124
83,120
89,162
186,3
4,74
55,23
76,126
4,9
157,188
105,73
17,19
101,61
46,10
119,136
189,62
109,14
180,73
60,57
139,45
36,48
173,53
115,132
111,87
102,90
154,20
20,130
135,110
51,181
133,187
166,7
191,131
50,38
140,37
45,182
38,170
26,144
9,90
184,156
71,127
7,198
152,99
17,10
119,192
14,180
97,145
147,56
99,123
57,158
86,48
53,108
54,97
80,30
111,12
43,35
158,12
136,71
87,36
20,74
58,176
70,199
24,69
180,74
10,124
146,3
154,137
155,62
54,117
196,129
42,175
174,66
49,128
30,152
97,73
182,94
21,159
41,12
124,19
139,180
4,73
80,91
176,75
174,31
17,15
112,2
33,55
153,57
72,60
115,2
46,12
136,136
69,131
138,51
77,70
195,139
75,107
199,85
29,178
169,187
165,8
140,66
101,54
167,0
184,197
20,64
87,137
167,0
170,83
105,164
94,89
116,129
50,116
174,187
51,138
153,112
55,171
114,2
28,146
0,195
85,119
126,193
67,56
82,1
76,144
166,2
96,28
79,187
95,125
174,55
73,7
93,162
42,7
68,14
116,191
28,19
85,169
85,76
176,39
92,189
86,153
198,157
58,152
53,132
151,74
110,100
26,78
26,85
145,191
22,7
128,7
166,48
76,8
125,138
77,173
35,184
191,113
147,117
133,45
150,5
8,1
170,163
23,80
77,116
113,104
158,155
87,16
175,110
50,166
72,149
48,36
8,154
147,16
181,18
185,138
38,191
48,115
79,4
56,96
143,183
109,140
109,34
83,144
126,138
122,187
94,138
136,158
88,155
48,151
164,9
102,113
159,25
55,33
77,146
62,91
35,98
11,77
164,157
53,195
76,0
79,106
44,182
108,187
191,23
197,67
37,103
138,156
168,1
104,26
191,64
183,69
34,161
39,81
138,116
108,188
40,133
19,91
3,86
133,70
157,72
101,173
49,103
70,81
134,107
124,128
145,7
138,166
37,78
67,38
11,104
25,110
177,42
116,56
95,61
62,71
113,80
7,42
154,166
87,86
102,58
186,51
99,139
170,148
199,59
55,111
40,36
14,123
97,140
6,82
96,24
145,181
194,113
100,32
171,112
73,94
93,64
14,183
61,144
120,24
187,129
136,185
29,166
64,67
187,154
63,65
183,112
146,4
25,149
187,173
176,153
175,49
76,62
8,127
165,101
16,181
155,175
63,171
147,106
21,181
44,75
92,90
74,157
186,25
79,191
88,96
136,19
34,190
169,195
97,3
163,152
179,126
49,182
5,82
183,40
93,72
61,9
188,19
160,196
185,109
134,70
22,99
156,73
115,199
17,131
56,179
12,50
79,32
93,144
84,12
60,91
65,126
21,10
145,181
94,154
100,91
40,63
121,14
17,114
82,187
144,166
135,42
137,10
40,58
150,71
130,128
78,104
7,36
171,173
116,80
79,78
191,75
44,112
64,133
198,72
97,75
62,168
151,6
21,182
13,190
29,162
48,196
134,78
108,131
127,66
110,51
5,61
11,60
147,182
177,27
68,14
132,0
126,39
51,32
107,75
11,168
98,112
96,184
176,184
19,91
24,123
44,187
65,47
32,59
34,161
142,165
7,113
68,70
195,165
71,137
97,153
187,80
64,69
61,199
192,177
120,196
8,15
199,154
110,166
63,95
53,124
37,3
110,107
91,177
99,165
83,5
23,160
64,102
177,90
82,52
122,107
46,198
159,54
183,51
79,44
23,197
93,194
39,159
96,55
64,32
196,77
193,144
91,17
59,19
37,103
145,29
119,80
33,183
86,19
47,37
77,82
107,19
50,160
8,177
30,72
91,92
74,172
28,195
41,69
58,153
110,195
50,37
96,184
170,187
187,133
141,77
143,18
171,167
83,60
194,159
100,140
11,144
52,24
181,61
70,172
180,53
28,146
39,123
49,156
151,1
26,193
47,58
27,124
87,182
70,70
14,35
126,134
1,94
66,29
127,9
187,92
193,190
198,129
160,179
120,56
164,134
100,94
57,75
106,143
185,135
1,71
141,2
34,157
109,124
46,180
117,103
154,156
190,48
100,109
89,91
127,146
7,29
60,95
80,76
68,85
119,184
163,47
141,72
161,101
23,46
163,88
163,194
154,160
12,142
144,197
99,88
140,174
15,94
17,47
116,17
191,82
168,65
62,122
121,135
14,94
5,102
90,18
156,125
132,16
30,42
132,153
185,128
96,47
15,63
131,136
133,125
23,123
179,110
195,117
136,106
19,131
4,41
15,25
81,101
181,114
37,5
96,19
115,0
107,132
153,13
195,95
38,26
86,0
19,155
99,32
20,191
56,87
196,133
51,73
143,138
181,106
146,115
111,39
93,51
182,97
157,165
60,157
60,137
96,169
174,92
185,195
197,76
73,136
3,17
91,71
24,137
163,100
45,78
28,83
45,91
121,136
58,187
155,93
105,140
77,77
163,93
48,138
172,188
93,66
54,149
149,17
197,160
28,3
10,137
178,17
86,38
190,114
14,73
47,129
20,83
46,0
86,8
140,199
115,64
188,173
80,77
150,117
181,124
180,177
107,168
87,79
103,128
143,88
7,129
149,196
153,124
162,129
167,173
104,167
82,191
160,110
9,107
24,1
158,169
33,14
115,96
36,107
46,52
98,62
78,147
167,148
154,67
59,176
92,83
79,17
195,161
199,115
179,50
91,75
158,73
99,112
162,171
26,107
81,40
136,37
61,93
195,196
65,136
32,143
134,100
199,77
165,96
129,94
117,183
47,174
41,67
67,17
80,154
44,183
7,85
25,129
115,164
168,12
118,150
66,193
134,122
89,136
69,156
87,122
109,182
28,43
78,188
105,109
187,48
160,147
125,75
40,1
81,10
88,96
44,58
114,88
104,84
115,116
23,186
184,129
194,36
159,99
86,92
3,85
133,24
45,127
17,69
197,156
173,33
115,172
155,152
35,61
51,194
116,35
136,70
142,68
105,138
56,175
111,126
43,123
196,76
14,124
174,55
104,176
170,163
169,7
96,101
18,64
116,110
108,130
111,165
180,183
121,20
195,120
168,192
186,8
122,172
42,63
141,10
172,84
84,191
123,176
83,140
80,185
104,33
79,79
146,105
160,80
74,147
188,124
112,45
42,145
130,19
197,27
55,137
108,75
93,179
54,145
161,47
92,91
121,81
117,28
65,150
147,155
177,124
26,193
42,104
198,197
129,161
151,150
148,16
80,179
139,63
161,173
110,43
81,53
136,19
5,21
105,115
120,122
57,123
179,127
12,39
189,31
103,83
78,171
44,157
96,35
111,166
82,67
42,163
122,171
45,29
190,72
77,149
53,92
89,64
109,91
0,56
180,188
67,9
159,108
87,30
123,198
197,63
197,154
71,74
189,110
34,9
3,182
85,125
86,194
121,137
125,54
66,91
148,54
36,137
1,6
174,126
187,140
175,108
151,141
129,178
63,124
22,99
108,144
98,56
47,85
145,157
143,191
194,108
121,38
59,87
8,19
100,56
38,130
91,184
90,199
17,65
183,6
60,87
118,94
24,25
52,52
80,86
88,39
51,130
72,55
178,122
150,53
26,128
149,152
169,48
169,136
124,112
29,28
148,9
133,127
23,71
139,16
124,33
188,180
31,169
82,198
45,21
103,41
30,111
191,147
188,136
11,2
108,149
85,159
74,170
30,86
49,129
170,3
18,86
82,156
138,40
2,121
25,30
49,5
128,133
105,117
63,106
71,71
198,67
0,57
165,133
114,28
166,133
134,61
146,120
26,161
131,84
19,123
106,103
34,48
10,22
139,88
20,6
141,32
127,165
117,25
93,170
155,144
22,3
69,12
103,151
164,185
68,68
37,100
183,112
43,14
10,52
190,43
121,122
49,24
63,62
35,105
175,113
63,163
190,91
174,74
94,178
165,154
25,76
40,72
66,58
62,93
165,66
154,126
171,141
78,161
35,84
131,164
146,194
196,90
16,91
123,36
1,106
147,196
68,31
185,23
94,36
8,86
17,145
0,104
93,193
85,163
5,182
53,103
0,56
141,83
155,16
188,17
60,73
128,77
63,158
109,34
72,154
112,108
88,113
51,15
158,149
169,64
194,67
114,32
172,29
183,194
64,21
28,39
71,90
182,123
98,40
25,117
194,101
47,25
34,30
159,140
163,118
56,70
67,193
62,92
17,179
89,179
113,90
113,57
8,192
101,75
157,26
155,53
148,181
29,183
163,159
146,114
72,142
40,157
103,52
48,42
18,95
13,129
24,93
189,173
120,87
38,94
34,105
145,158
65,54
92,15
57,90
10,1
60,127
199,121
88,41
70,132
91,74
191,140
96,104
6,122
177,80
35,28
190,86
177,17
132,152
89,63
130,29
66,35
77,0
94,35
160,22
176,149
147,63
93,41
166,29
30,132
145,110
196,49
198,196
51,164
39,101
35,98
165,139
45,58
71,95
190,158
89,91
102,4
101,96
145,20
97,124
147,13
110,147
193,90
34,184
90,170
105,182
165,52
1,10
178,32
163,77
113,2
116,168
132,45
92,53
113,105
82,50
51,42
153,14
165,123
183,138
142,174
58,119
165,16
192,150
171,138
125,25
21,104
16,43
133,160
93,27
192,15
181,130
113,144
193,31
152,178
40,21
173,51
64,137
28,54
197,191
116,4
184,58
160,47
139,93
62,3
135,96
98,89
81,40
162,196
50,146
181,67
39,32
22,58
102,10
191,129
141,10
116,94
58,43
142,28
99,41
115,122
7,188
71,64
26,134
193,59
40,145
48,137
196,36
50,111
100,111
17,37
89,1
22,7
67,26
186,167
144,137
177,110
35,88
81,22
19,111
24,131
150,194
149,76
75,9
19,108
133,139
41,6
52,89
114,166
75,10
3,199
138,95
143,116
165,69
103,11
166,6
83,85
8,69
107,165
33,148
28,113
134,141
143,2
133,148
104,188
74,173
152,152
23,47
165,172
68,181
112,110
115,31
103,90
173,11
161,109
112,56
4,146
53,103
127,127
182,64
141,128
55,101
199,2
162,59
155,3
38,76
131,151
41,6
59,60
90,181
114,44
75,170
68,91
12,0
112,114
185,170
144,50
192,38
172,68
17,110
7,60
198,52
96,51
158,106
151,115
112,80
69,95
182,58
20,111
69,76
163,128
104,182
94,62
84,156
49,119
76,46
37,72
69,185
29,130
49,94
121,177
110,175
64,117
174,160
122,126
108,42
104,38
142,121
68,3
97,116
1,56
49,77
1,193
183,87
72,120
116,90
150,49
88,148
121,23
99,160
190,120
1,81
1,145
18,171
106,47
61,123
135,60
93,61
60,78
90,181
63,39
13,194
111,151
126,152
172,178
24,104
16,34
127,52
84,119
75,30
181,115
148,73
104,107
161,62
41,24
124,156
36,141
61,1
86,139
98,76
112,65
169,18
105,134
90,162
126,162
163,19
20,98
54,114
48,58
57,158
66,33
149,143
158,173
99,63
185,148
159,178
166,104
78,39
4,26
150,143
82,149
53,166
34,133
69,61
106,198
45,112
187,65
180,169
102,77
118,187
10,181
51,164
124,54
87,19
65,98
49,155
166,163
185,151
54,156
32,6
176,36
86,106
121,40
158,63
160,140
146,21
139,56
157,58
61,19
89,129
84,181
132,4
124,131
189,160
106,50
129,88
147,145
17,91
63,10
25,161
78,26
111,73
190,14
99,133
92,52
28,128
51,3
107,0
53,26
120,11
193,116
60,155
62,13
112,198
194,144
196,94
97,157
172,40
123,80
131,75
83,119
8,128
81,178
61,137
62,26
69,126
167,135
191,178
191,158
189,36
94,170
21,48
128,125
133,42
172,21
132,72
4,115
8,57
199,152
152,107
115,180
8,51
160,57
109,81
142,109
62,189
196,147
15,50
77,172
164,110
181,137
196,90
16,69
64,66
178,3
100,29
22,80
130,194
182,187
159,147
54,21
171,18
11,192
178,125
197,120
99,157
119,92
31,28
164,53
120,108
35,166
104,161
76,0
108,117
105,38
50,102
27,157
96,172
81,104
2,106
83,30
129,90
75,12
159,107
95,142
49,45
11,174
148,79
24,173
121,118
77,88
29,30
135,73
134,114
143,1
185,25
30,82
15,37
6,149
177,185
110,110
145,155
78,47
142,116
71,129
112,182
149,101
58,28
154,130
94,127
123,37
112,177
62,141
137,17
11,172
23,84
74,42
161,161
137,148
70,104
186,129
28,39
191,29
105,96
186,33
168,44
178,18
82,80
29,110
150,69
50,52
135,68
11,130
1,148
120,96
130,36
179,197
116,37
92,37
93,4
61,28
75,0
185,160
29,160
100,76
114,177
193,91
133,112
71,8
4,72
19,185
149,106
113,198
197,97
116,87
87,192
185,85
47,187
185,97
173,103
118,86
196,182
114,15
84,145
105,134
21,36
199,154
14,71
79,40
10,172
189,27
1,186
164,66
106,39
113,190
18,30
140,182
47,156
155,169
69,171
61,149
0,112
146,132
9,168
55,42
134,197
26,67
85,30
122,69
182,136
179,189
49,85
52,8
151,155
73,156
149,21
0,113
124,4
34,175
189,98
7,43
100,30
189,92
33,48
11,115
189,115
137,153
192,112
16,195
24,51
162,152
88,48
104,98
133,172
191,15
157,187
63,192
194,178
107,85
117,77
66,177
149,46
54,161
130,192
34,179
103,100
131,73
117,168
43,43
56,101
30,10
41,166
107,54
182,10
144,54
95,65
166,92
53,29
184,5
14,130
107,1
105,127
194,126
80,183
37,53
81,81
103,99
120,182
48,58
197,142
112,147
23,38
136,194
141,196
118,29
136,138
59,102
146,107
104,145
62,24
123,111
144,18
78,83
82,158
177,179
53,163
188,49
98,88
152,59
64,72
189,44
45,49
90,104
15,143
186,0
46,94
130,173
184,154
49,125
199,43
185,22
180,16
92,56
131,39
77,196
166,83
11,113
167,34
174,120
189,110
37,122
131,49
101,164
102,126
134,22
198,122
105,1
107,104
84,114
168,37
127,36
13,184
86,98
41,150
80,118
39,159
60,86
43,123
124,19
99,71
52,38
120,75
157,161
21,18
100,5
22,132
10,189
170,33
149,10
131,165
88,169
191,116
95,123
168,121
197,67
80,81
38,55
79,104
34,156
192,127
37,20
117,11
131,134
185,168
56,100
69,15
10,89
154,153
169,14
186,115
84,11
74,0
77,132
64,162
100,138
134,192
76,150
50,186
107,136
136,8
35,156
70,167
164,179
8,95
45,147
183,62
129,158
73,109
117,198
138,73
169,81
16,190
189,20
26,146
52,7
78,116
100,187
77,31
34,17
172,124
142,117
43,91
46,110
81,86
192,117
152,115
41,187
62,85
129,174
180,135
69,163
17,94
46,170
36,160
0,151
182,32
81,89
92,97
88,134
164,194
167,44
150,73
118,23
170,106
149,60
122,116
53,108
136,56
72,49
71,24
100,34
50,24
20,3
185,167
91,40
100,93
88,196
5,148
89,184
140,73
48,138
65,3
2,39
31,74
123,64
60,15
183,173
48,7
38,8
11,163
116,35
136,185
95,164
192,71
180,194
181,29
80,59
182,47
95,185
52,6
178,115
33,168
46,157
192,190
180,142
154,31
112,65
180,169
85,31
172,26
139,11
187,148
172,92
49,153
194,44
15,175
20,54
103,7
109,33
38,90
22,106
89,64
10,52
159,150
141,20
178,64
143,168
186,117
86,134
129,79
94,170
186,7
150,108
116,43
179,68
104,57
100,19
134,53
34,84
152,108
33,116
187,44
102,72
75,109
146,165
11,198
146,86
58,53
198,113
66,72
93,79
113,170
36,4
42,188
168,25
43,130
59,43
70,118
3,153
69,1
29,195
199,170
27,13
95,139
171,73
121,2
66,64
131,64
43,49
9,75
197,35
100,7
87,84
7,37
95,124
97,9
14,24
125,176
