X,Y
1,131
158,199
8,112
69,121
132,195
185,192
196,196
60,198
189,194
177,189
9,33
175,176
105,139
155,199
117,154
67,71
23,166
150,189
127,196
109,184
79,149
95,106
45,152
42,152
42,162
61,174
135,183
89,95
6,170
83,149
109,139
149,150
72,96
58,198
19,47
116,180
28,35
2,68
31,176
144,157
134,174
198,198
165,188
128,150
93,132
94,99
66,183
21,176
2,56
58,113
145,199
117,117
3,51
175,199
73,93
170,185
157,161
163,181
89,193
114,188
103,112
47,182
137,189
125,199
23,72
108,114
77,93
186,196
86,121
105,158
68,81
187,198
103,117
38,139
71,95
156,186
78,110
101,161
1,27
90,159
64,160
21,82
49,85
40,52
57,185
18,153
83,115
48,57
164,175
69,120
66,126
168,179
99,103
76,147
37,75
150,184
101,101
179,197
4,71
53,77
172,199
90,196
161,196
186,192
135,155
31,60
111,135
108,163
64,129
126,156
190,191
95,103
1,148
90,193
57,188
176,182
135,181
149,191
136,145
186,199
159,160
151,181
82,163
30,159
48,97
65,122
190,197
145,186
43,95
64,100
119,140
134,145
126,188
168,189
148,167
64,105
42,154
97,142
78,170
20,105
38,52
30,118
123,186
44,193
133,155
89,117
129,179
198,199
123,187
149,197
100,135
34,108
115,173
43,164
143,170
89,194
175,195
123,191
118,137
0,41
95,120
176,186
163,189
138,182
73,98
82,135
139,148
135,165
166,190
61,121
43,82
188,199
54,156
166,197
110,133
119,128
104,116
187,199
0,90
70,92
146,147
179,195
53,195
141,173
190,194
117,138
1,153
164,179
103,165
191,197
141,143
100,130
35,44
112,183
63,199
102,103
164,188
164,172
186,199
15,71
164,187
142,198
33,188
132,163
153,164
27,92
198,199
59,135
132,134
143,177
86,198
88,143
176,192
123,129
189,189
84,122
33,180
115,192
132,164
47,123
50,150
56,146
85,111
155,186
140,162
121,155
179,192
135,179
57,97
154,196
107,152
138,142
168,179
31,166
75,187
190,192
149,179
101,169
193,197
19,87
141,195
170,198
173,179
142,194
161,186
186,189
181,181
186,190
180,188
119,149
86,99
181,194
61,187
52,181
42,100
108,165
124,132
111,165
102,181
116,195
99,107
51,185
76,144
14,192
50,117
55,141
157,180
159,160
58,93
130,198
182,188
194,198
70,83
50,70
80,115
58,62
9,193
28,118
59,191
141,155
133,180
66,170
195,195
2,69
108,156
199,199
191,196
6,18
176,180
163,169
97,127
188,190
29,110
186,188
189,198
76,116
50,165
103,128
37,190
69,103
76,77
101,195
139,157
198,198
121,168
9,69
8,40
156,188
141,178
142,163
46,87
45,142
194,194
51,162
12,160
141,173
179,181
193,197
120,191
103,119
81,105
59,119
99,109
193,197
78,129
5,130
125,163
89,162
50,52
25,39
161,171
88,148
151,170
33,149
92,105
126,136
58,175
70,102
102,189
5,109
121,195
65,155
0,109
185,198
163,196
140,192
0,105
192,192
166,185
47,194
76,149
162,171
106,127
99,183
130,166
70,147
87,136
92,93
10,126
176,186
29,195
199,199
41,79
108,179
68,121
27,46
177,199
117,152
67,67
174,182
184,193
184,187
152,169
124,131
1,188
13,26
112,167
64,167
183,189
78,129
4,26
196,196
165,166
188,192
41,199
123,123
193,193
182,186
166,183
91,147
110,136
125,194
98,158
123,124
65,75
92,127
24,90
93,198
102,199
70,167
24,190
60,115
33,46
147,157
29,139
184,195
45,110
132,165
47,108
75,158
183,195
167,176
151,165
73,188
47,156
86,126
128,174
189,193
60,64
130,185
51,154
192,193
108,176
174,184
53,98
8,118
164,192
103,110
115,123
56,188
94,140
11,20
19,121
136,181
62,107
41,161
17,96
136,166
82,111
44,54
172,195
43,49
97,99
157,189
41,87
184,191
172,180
68,141
65,137
10,186
183,198
142,197
166,195
21,126
91,171
163,194
20,52
164,192
4,181
17,116
107,147
193,194
166,173
166,199
122,175
29,56
77,184
51,55
180,198
196,198
89,109
24,156
120,148
29,178
55,69
166,185
181,190
171,189
29,199
128,189
129,131
88,116
174,197
185,198
169,181
183,188
182,199
121,174
125,142
127,129
125,182
76,171
33,133
161,174
127,131
112,155
10,163
146,169
88,180
157,180
30,111
30,95
89,92
85,132
95,127
45,102
162,178
126,187
100,144
17,43
17,83
163,193
30,192
125,158
33,76
42,119
133,186
17,49
123,172
112,129
190,191
132,170
34,139
89,188
13,118
105,165
32,112
31,68
67,148
152,175
157,187
190,197
185,198
117,136
87,196
107,173
132,139
80,172
126,164
83,106
178,188
85,158
14,53
36,78
75,142
185,195
144,173
134,157
100,149
175,182
40,85
28,177
143,156
70,109
194,194
135,166
148,165
146,183
69,135
133,145
16,178
79,120
120,133
103,109
189,198
106,180
114,149
63,78
5,99
2,115
83,109
18,27
71,189
16,170
80,185
92,148
132,158
43,125
92,169
127,176
188,193
144,147
26,96
133,177
99,104
53,164
163,192
42,110
146,178
18,128
89,125
171,173
63,103
14,145
24,70
54,192
70,138
187,194
171,183
88,104
5,123
138,158
55,131
146,152
114,155
3,116
181,198
159,192
187,198
147,158
26,79
139,196
30,190
199,199
152,175
49,65
128,198
63,79
188,197
82,179
130,141
110,186
1,58
3,181
97,173
86,162
139,180
121,190
157,196
36,197
92,151
165,180
173,188
75,84
132,181
111,123
182,196
191,193
124,189
189,193
167,184
191,196
127,152
173,197
142,198
22,155
149,158
84,94
34,134
114,184
99,144
82,141
22,120
50,197
81,178
42,144
148,198
143,191
115,115
31,61
164,188
77,114
113,177
43,194
35,125
84,117
172,175
128,164
22,108
93,99
52,141
146,191
45,132
39,130
69,87
152,160
77,167
137,163
101,182
95,101
41,52
30,195
186,197
100,198
161,170
96,174
102,121
61,114
3,101
157,191
161,197
2,7
198,199
17,45
54,66
68,198
152,177
32,39
188,192
128,138
179,182
60,62
21,101
72,72
162,169
90,178
29,164
42,83
63,101
190,196
19,147
131,164
5,184
188,199
133,166
56,87
106,193
83,179
101,192
19,94
188,198
54,63
95,150
140,157
95,172
67,121
121,137
5,7
20,90
50,186
166,184
16,125
75,167
35,81
188,199
64,145
105,184
56,112
53,101
190,191
117,189
31,148
167,168
101,185
26,103
145,185
81,124
59,195
109,120
141,154
114,188
121,167
157,177
32,184
22,129
159,197
131,168
75,113
195,198
19,174
65,89
137,178
115,182
196,196
88,131
3,37
171,173
31,58
14,27
181,194
197,198
144,189
59,104
17,157
116,124
41,135
98,157
159,180
76,84
188,199
27,49
174,199
24,41
30,123
171,177
142,196
16,66
106,191
86,164
39,102
138,196
110,161
124,150
132,154
17,21
39,169
8,178
54,103
89,151
17,119
93,188
189,195
69,150
177,182
180,186
35,111
199,199
12,194
194,196
154,157
17,196
146,153
66,168
114,146
0,107
190,199
47,75
95,114
42,55
13,27
186,192
138,182
23,118
139,146
6,150
128,157
156,156
98,119
195,195
151,176
39,51
69,109
36,111
156,175
186,194
18,94
103,126
118,195
197,197
180,183
146,182
182,198
116,160
66,74
29,97
2,148
79,110
32,64
58,65
40,112
190,195
50,161
90,176
160,190
151,165
9,30
53,58
86,168
166,172
164,184
197,199
163,191
120,141
93,168
126,136
141,193
94,133
62,119
50,199
61,173
39,120
144,165
146,148
74,140
123,149
165,193
91,182
16,186
125,170
52,70
73,87
123,127
65,82
112,122
125,154
92,94
88,193
136,189
114,158
199,199
81,95
26,176
170,180
72,72
1,76
153,178
196,198
177,177
99,186
140,149
120,187
158,164
90,102
75,95
195,199
165,188
30,94
43,132
159,188
62,197
117,138
68,92
199,199
16,63
78,131
56,138
26,147
153,198
22,122
180,184
67,165
166,186
82,107
57,158
112,141
164,167
9,182
130,147
193,198
32,96
109,160
79,168
58,157
106,161
34,126
140,140
22,142
134,159
10,138
144,161
131,195
160,174
35,161
193,195
159,194
149,176
142,176
51,109
11,12
146,176
154,156
130,172
26,170
37,183
13,166
63,82
178,178
117,133
95,173
79,174
52,148
28,52
126,166
128,146
91,187
89,189
103,163
152,189
179,181
162,190
115,176
9,189
109,193
101,114
191,197
170,193
37,87
3,39
39,154
0,72
104,184
54,170
168,183
23,151
67,161
29,154
57,199
136,196
29,140
196,199
19,120
6,30
172,177
0,160
142,154
147,167
175,186
48,110
199,199
105,106
98,161
183,186
62,156
167,177
170,183
149,152
32,132
120,122
11,19
191,197
10,196
87,188
185,195
73,94
174,186
5,52
41,156
4,82
70,150
61,177
90,145
66,157
4,9
81,149
102,123
34,58
1,21
23,175
43,172
140,142
133,184
40,130
76,125
39,76
54,81
90,185
8,145
78,158
39,80
182,188
75,101
5,43
4,37
8,158
73,122
181,190
154,166
64,107
172,198
84,131
13,39
199,199
150,165
65,198
72,128
160,163
167,188
198,198
6,144
8,38
10,166
21,50
89,118
45,165
32,162
168,182
162,197
171,185
14,130
61,67
44,72
160,198
6,136
171,182
113,114
34,51
122,134
93,124
158,195
172,172
122,170
151,181
152,194
159,195
180,198
183,196
186,197
80,155
164,164
97,114
5,83
80,163
62,176
52,198
75,86
131,195
117,146
20,180
173,179
49,195
44,173
70,111
183,189
30,181
125,145
199,199
171,192
60,135
133,180
181,195
13,191
17,180
141,172
21,111
84,132
88,134
108,161
74,191
39,70
154,174
96,181
56,66
121,155
6,198
160,168
73,180
88,89
51,125
30,44
198,199
147,197
55,134
122,178
174,198
78,198
80,168
84,108
50,51
128,176
199,199
133,186
26,100
128,196
21,135
36,91
100,168
139,158
58,157
58,98
10,134
101,185
196,199
20,137
18,174
34,91
144,195
76,78
36,103
177,191
177,181
59,128
196,197
74,186
42,195
84,182
78,86
89,164
76,165
155,168
199,199
93,97
159,182
189,191
162,180
187,193
129,198
107,141
13,193
114,134
189,197
141,168
120,154
55,139
87,137
8,66
83,83
42,176
45,46
37,70
128,153
135,198
79,146
189,199
162,180
98,180
18,157
55,58
37,135
87,100
89,130
68,99
138,154
48,80
11,156
81,109
65,188
188,194
59,149
189,194
91,99
195,197
193,194
55,145
160,165
37,139
114,192
43,179
173,182
104,155
3,129
82,177
139,178
82,96
198,198
8,92
84,104
165,190
174,175
51,118
28,85
134,170
165,188
2,144
83,192
15,39
124,198
27,140
27,102
79,178
131,191
115,135
76,91
129,176
96,101
122,145
182,197
35,170
139,159
118,186
198,198
50,188
61,101
52,136
62,71
181,186
167,192
29,132
192,197
14,139
151,152
149,189
133,173
182,197
10,163
84,185
64,143
53,186
25,134
155,184
190,198
59,140
91,144
187,188
80,113
169,178
186,193
193,199
82,157
54,125
122,185
68,177
53,173
80,129
119,135
38,134
166,196
42,168
41,66
55,111
32,35
121,162
23,153
88,148
120,142
145,158
109,127
122,189
149,191
18,23
77,198
19,107
90,149
95,101
118,168
84,124
151,177
76,144
159,192
129,151
20,58
83,178
0,111
57,158
122,138
14,150
14,45
22,124
146,194
111,175
118,152
76,111
88,167
77,193
124,153
8,193
8,194
105,111
171,196
91,128
137,190
192,195
145,165
95,96
82,195
42,148
173,188
9,143
18,112
116,161
5,193
44,68
78,129
85,141
22,110
91,156
19,77
42,91
98,146
130,185
108,158
155,187
22,71
69,92
64,72
172,197
134,135
38,176
175,191
84,196
102,184
167,176
61,68
192,195
139,175
101,165
48,134
171,193
61,187
51,89
20,124
49,69
92,147
75,179
24,185
32,126
62,88
112,137
167,184
71,94
27,80
147,156
58,189
39,105
68,136
47,82
152,168
68,123
52,89
83,166
1,73
168,196
197,199
47,82
89,167
192,198
6,165
88,132
128,187
144,167
127,128
51,148
83,164
112,142
56,120
28,184
84,107
111,199
94,128
125,195
113,175
106,171
191,195
62,109
84,114
94,122
38,48
117,192
121,126
165,194
86,184
89,95
110,125
17,36
165,194
108,168
0,178
66,85
68,116
14,174
152,180
176,184
15,26
184,192
38,72
104,129
41,173
68,99
13,153
5,69
96,114
39,39
6,174
63,140
171,178
178,185
119,192
121,174
103,151
112,159
121,179
97,184
29,58
159,180
47,81
46,103
1,175
86,149
41,198
3,128
52,140
104,192
86,88
94,94
37,132
46,150
97,147
99,154
93,133
178,193
48,197
82,88
89,128
87,141
145,163
33,54
92,146
131,174
68,157
26,139
80,113
185,188
119,132
16,115
189,195
14,44
18,63
123,190
16,183
43,85
56,151
166,183
36,113
34,44
56,193
109,114
35,60
75,156
149,168
187,195
102,112
29,119
139,197
103,113
164,199
43,142
90,181
51,119
151,184
68,198
189,190
107,194
114,141
46,171
47,184
83,132
94,133
10,42
12,67
17,22
86,143
170,190
57,67
25,167
149,175
175,183
100,177
48,147
135,141
21,154
185,192
45,174
98,149
177,186
132,149
127,152
89,137
126,190
29,67
87,131
104,134
102,165
9,140
128,183
114,181
190,194
119,138
8,57
195,199
141,169
186,199
166,184
23,188
197,199
47,109
79,143
93,133
193,195
43,54
160,175
191,195
118,146
126,164
164,167
139,168
91,127
177,178
165,193
110,169
56,134
160,184
26,159
110,152
65,85
63,187
177,187
175,183
17,17
166,176
38,49
127,173
52,62
118,142
94,144
148,172
126,198
169,179
168,195
154,192
104,178
60,184
75,121
172,173
91,179
125,163
61,163
126,192
186,194
65,197
199,199
53,65
73,189
175,192
63,122
159,160
11,28
122,123
186,191
197,197
31,142
194,194
124,196
147,159
192,199
120,171
55,120
4,85
87,193
97,199
89,149
105,171
28,155
137,166
169,196
197,197
76,144
53,132
57,133
152,156
125,131
133,185
184,190
164,194
97,177
146,154
159,181
132,148
6,8
197,198
74,90
134,137
169,175
156,188
29,166
145,199
10,139
170,198
30,129
166,186
134,183
28,178
181,190
44,99
115,136
167,191
12,74
98,144
134,159
152,169
15,173
28,103
50,58
113,134
189,191
70,138
188,194
4,194
177,177
115,191
123,168
168,176
151,178
21,80
166,188
102,164
105,107
12,102
155,171
8,11
55,81
73,111
18,150
151,158
33,102
10,129
120,153
35,42
159,159
57,74
196,199
167,170
17,26
94,160
85,184
107,116
29,69
12,146
194,198
97,183
63,87
62,167
107,141
83,85
58,159
158,167
124,150
12,120
156,187
71,150
79,168
169,192
90,132
145,178
108,197
65,77
186,191
141,163
150,175
33,88
155,197
160,198
127,188
1,84
4,158
168,194
155,179
180,180
159,190
149,190
36,158
1,145
58,93
164,174
183,184
51,133
123,193
52,119
6,111
90,176
94,104
37,131
198,198
136,147
186,191
96,146
165,169
36,174
172,199
15,123
41,93
153,181
34,90
194,198
30,95
171,178
163,179
81,163
102,104
58,124
149,191
65,126
159,164
50,184
184,187
27,159
54,119
50,173
72,129
198,199
48,141
82,173
31,154
126,139
121,161
57,93
166,182
140,179
16,137
17,46
69,96
73,91
102,173
122,140
43,136
153,159
27,97
189,196
89,132
126,161
163,179
197,198
148,168
156,176
135,181
132,160
18,151
95,185
173,181
145,199
155,175
15,172
56,120
22,28
187,188
82,195
46,164
152,189
191,199
24,118
141,152
98,150
68,143
81,129
92,122
16,125
194,198
172,190
109,135
17,115
28,69
183,191
59,108
66,157
101,171
89,166
78,159
93,143
86,146
22,65
13,102
67,83
78,105
119,125
35,144
181,194
195,196
187,190
37,126
88,187
132,197
53,159
82,115
123,181
192,196
47,94
126,132
88,179
161,189
23,169
79,135
167,181
187,191
66,81
46,50
77,126
114,145
26,128
49,90
128,186
169,187
15,58
99,163
69,89
66,79
4,115
17,149
48,98
87,146
188,191
116,182
172,194
114,118
109,133
156,188
76,132
178,181
188,194
165,196
57,62
80,135
12,174
127,171
48,152
143,188
138,190
99,138
111,182
119,176
2,38
105,159
74,132
193,193
191,194
157,167
29,57
97,142
129,198
80,129
175,181
151,166
47,58
76,124
63,141
77,126
91,126
55,106
133,158
177,181
56,78
81,177
92,109
1,90
88,199
154,174
175,182
105,131
146,196
191,193
122,175
6,42
68,186
138,142
162,178
93,179
99,104
0,45
187,192
32,103
18,191
58,179
31,37
121,130
132,151
187,194
176,191
1,152
24,119
10,52
58,166
122,194
5,133
98,127
152,195
63,113
49,95
125,175
120,137
65,122
128,151
193,196
163,180
1,7
194,195
118,135
21,186
134,143
50,170
72,198
115,165
50,153
18,76
68,117
93,111
125,144
176,193
63,67
83,191
5,128
70,156
193,198
23,63
119,180
136,141
147,152
136,137
118,133
165,190
196,196
139,161
26,95
75,193
76,150
35,147
19,176
128,155
179,185
27,191
22,41
2,37
172,173
167,178
39,142
61,133
185,196
49,148
63,144
48,84
132,196
48,170
97,165
47,79
116,134
134,155
79,180
56,71
95,122
122,127
47,148
94,188
15,21
48,183
83,157
13,71
128,190
153,170
89,190
35,95
19,105
157,168
11,17
39,75
75,175
93,127
1,68
113,139
141,144
80,162
2,100
85,126
130,164
61,84
16,86
127,187
178,186
18,68
2,21
162,196
173,190
110,120
153,195
13,31
16,97
30,33
183,197
119,156
164,180
106,123
181,187
50,74
61,61
117,122
155,166
10,33
4,32
17,116
159,164
91,160
102,108
90,104
171,197
87,106
185,198
158,181
26,141
117,128
155,178
82,128
44,193
7,70
37,190
32,80
114,155
81,96
146,150
198,199
121,186
22,139
110,110
165,195
199,199
159,177
181,198
149,190
55,185
136,195
81,174
67,163
110,113
125,149
154,170
139,161
87,135
188,197
170,175
133,156
68,108
180,182
141,159
116,139
195,196
109,124
166,167
69,107
125,154
184,187
95,138
72,114
74,93
14,43
109,186
96,188
29,84
194,194
46,105
100,145
147,190
113,197
20,101
7,40
165,170
183,185
144,157
40,86
46,170
166,182
107,173
164,171
198,198
134,191
171,190
8,121
115,167
30,44
46,195
197,198
54,154
194,196
11,103
165,188
153,162
49,108
177,194
24,100
161,184
52,136
138,164
132,199
49,197
189,198
189,190
114,114
133,196
91,173
199,199
36,96
75,178
76,171
87,152
86,162
59,92
80,178
20,29
21,99
146,181
197,199
101,196
83,186
175,180
174,184
101,135
171,186
185,188
167,183
88,102
75,80
170,185
150,189
174,185
119,147
57,176
52,175
154,190
114,162
124,175
123,134
142,195
167,178
50,111
81,173
92,199
178,195
60,97
35,135
51,80
133,198
129,162
62,72
168,199
188,192
97,186
148,165
182,189
97,136
175,191
184,191
116,181
191,193
165,169
3,67
55,198
183,198
126,194
141,166
2,70
130,170
139,157
37,125
165,198
193,199
183,186
145,180
23,41
80,171
31,158
131,171
70,79
29,112
132,153
138,151
35,51
197,198
119,156
167,178
48,196
12,105
38,163
116,192
35,179
33,97
46,54
102,128
136,167
129,175
11,171
69,171
129,132
123,132
137,163
62,119
58,121
43,153
147,196
73,185
49,115
31,51
129,191
25,190
131,172
92,166
79,189
97,164
33,80
147,189
16,127
122,145
145,196
181,186
176,193
148,197
117,129
90,127
187,194
112,135
2,149
168,176
34,169
44,175
28,137
64,98
96,188
54,68
181,182
31,147
122,122
157,179
83,120
162,183
140,146
9,45
91,198
89,146
177,187
55,128
107,151
50,71
56,120
143,154
109,149
67,76
141,157
138,142
196,199
93,125
153,156
156,159
148,195
96,150
97,133
76,80
70,171
89,197
18,122
99,113
161,168
158,164
77,116
105,199
43,110
191,191
114,151
198,198
144,192
163,188
174,185
99,102
117,155
117,161
67,136
119,130
53,105
153,161
93,149
25,117
108,157
171,187
91,180
184,188
70,122
187,197
47,148
93,125
71,172
68,163
54,164
68,136
57,177
19,163
131,182
182,197
54,117
133,157
123,177
52,125
40,175
94,116
122,148
161,184
173,184
16,79
165,166
144,165
51,118
85,121
99,105
162,164
142,188
87,137
178,185
45,120
82,86
154,188
42,186
31,164
168,195
37,163
117,157
32,39
160,169
51,123
98,121
194,195
183,188
11,148
49,167
146,166
76,90
149,172
146,167
21,76
65,104
155,183
14,86
130,139
30,51
144,147
176,197
173,191
157,192
105,145
13,63
176,189
146,182
90,115
73,151
62,193
191,195
164,176
20,79
45,197
180,198
182,186
168,193
129,182
2,119
91,156
120,146
178,191
118,185
174,178
83,87
13,109
11,81
97,119
179,195
13,179
184,187
160,161
151,193
153,187
104,199
79,182
124,142
45,171
186,194
24,79
39,173
198,199
91,141
198,198
26,152
164,168
152,155
19,149
94,110
50,50
76,104
10,165
118,137
146,173
112,165
71,114
20,113
147,159
39,64
183,183
26,41
151,176
124,177
107,164
30,41
118,123
93,135
153,170
193,194
10,33
177,178
147,154
171,177
129,144
84,191
97,197
179,189
177,198
54,192
36,69
171,172
124,159
51,109
67,168
47,157
94,127
131,151
142,164
96,163
73,138
89,189
87,181
139,172
129,165
58,140
10,171
25,45
192,192
156,180
67,102
119,179
66,177
119,120
21,78
63,153
71,77
2,48
67,76
95,142
182,192
195,197
30,99
105,136
138,185
173,194
188,195
3,36
90,170
169,173
182,197
179,190
29,44
181,194
77,194
64,82
103,145
82,190
170,181
37,94
17,107
195,195
151,164
85,111
138,149
89,181
120,168
148,153
92,191
79,81
158,198
63,167
193,197
181,192
42,91
176,178
9,170
174,188
60,183
90,169
196,199
199,199
174,182
155,176
53,71
133,174
9,41
193,199
101,152
119,190
20,73
190,190
147,191
31,64
111,124
58,102
133,137
90,191
150,185
91,117
17,174
125,141
86,115
83,114
7,87
38,110
46,108
169,191
115,199
86,195
197,198
116,119
42,125
28,30
120,165
158,176
42,182
93,113
194,195
180,199
112,129
109,112
100,177
30,102
55,149
127,135
58,69
99,114
139,167
68,199
107,198
69,72
171,199
45,180
36,114
3,92
48,67
67,152
190,196
101,199
96,120
99,177
139,152
182,189
41,73
125,163
121,179
18,65
97,192
73,195
59,108
108,187
103,136
37,42
10,49
11,136
21,68
49,129
100,181
103,167
77,149
192,194
135,178
92,123
81,126
167,189
21,51
136,186
166,197
184,185
129,144
152,183
89,94
151,169
162,198
66,118
178,191
176,199
18,50
81,115
191,192
15,44
181,190
133,147
46,80
22,56
47,61
16,74
24,189
62,89
36,44
21,120
41,157
140,144
0,126
106,153
80,196
141,149
12,41
73,180
93,116
30,199
25,184
98,113
58,171
28,132
173,176
177,184
113,163
37,44
170,191
112,172
99,141
197,199
11,60
22,94
138,182
182,189
51,108
78,101
148,149
60,107
119,135
180,180
176,192
75,90
81,96
23,154
65,176
20,164
180,181
24,92
16,70
100,172
46,146
34,102
140,179
87,114
44,181
116,124
186,187
68,78
144,171
120,178
32,150
66,111
125,127
105,123
8,49
134,183
147,173
82,100
47,77
39,177
54,186
95,194
117,162
98,154
116,149
69,127
91,101
23,141
91,178
111,138
128,141
51,133
136,161
69,109
26,39
106,195
122,136
95,149
125,171
105,154
148,194
100,179
87,149
74,164
180,199
149,163
14,123
6,6
26,43
79,193
56,120
28,106
32,120
53,110
74,103
5,66
44,198
82,191
104,116
106,154
148,177
42,112
62,182
57,61
57,144
168,190
149,172
51,103
139,174
83,94
9,66
195,197
115,143
114,172
48,100
183,188
48,73
172,180
109,193
168,194
97,111
30,125
174,198
31,185
142,192
76,181
175,176
45,188
144,187
60,120
52,96
26,119
139,152
163,181
35,173
54,171
27,73
74,198
132,185
76,112
22,104
58,152
120,137
78,193
167,180
130,134
51,77
126,136
28,166
89,145
0,185
73,163
92,195
52,107
73,156
9,58
142,158
18,20
38,146
173,195
138,143
118,143
63,194
107,172
79,158
10,162
79,162
94,94
60,70
73,198
52,142
27,153
0,11
14,65
156,161
115,155
46,143
112,140
29,116
106,113
161,177
16,97
103,112
101,116
11,16
75,132
75,115
156,160
30,110
11,104
135,184
33,41
85,173
175,184
183,194
74,128
74,169
52,180
90,119
109,138
166,171
113,130
151,179
169,170
89,188
32,190
22,73
134,138
182,182
196,197
16,144
33,45
3,103
28,63
7,37
126,170
138,160
148,155
115,172
39,106
120,188
182,191
71,190
106,189
182,199
152,188
112,194
79,117
137,143
145,186
145,173
23,48
48,195
175,197
140,190
24,93
182,198
122,188
56,139
29,138
164,170
113,129
43,112
102,104
82,87
79,94
61,150
81,130
86,187
4,88
144,169
133,157
17,26
155,192
181,194
169,185
17,23
97,160
158,196
43,73
0,135
33,116
152,178
189,193
36,112
144,184
64,146
180,194
115,129
189,193
15,131
52,165
156,191
9,30
8,144
186,189
31,138
20,128
132,174
126,190
16,26
79,148
170,183
40,87
70,160
141,174
165,168
147,150
63,188
12,94
121,190
135,154
124,138
26,34
100,167
55,155
186,198
167,192
186,191
124,145
154,195
36,161
137,156
82,130
82,187
74,111
32,42
86,99
45,147
77,162
71,153
183,199
115,184
169,192
114,179
189,198
15,194
121,175
77,160
42,72
126,143
198,199
164,193
152,193
170,174
182,199
121,164
88,89
38,72
103,145
42,46
20,123
34,98
37,175
13,145
188,190
68,103
53,86
182,193
47,69
37,127
104,117
80,188
184,186
167,199
123,158
143,185
29,59
131,152
71,178
27,159
145,199
152,159
129,138
128,152
93,142
124,151
24,198
144,194
176,185
90,154
147,184
136,141
71,193
179,179
27,75
81,171
165,182
11,152
182,182
79,105
12,126
89,155
1,35
24,138
115,192
64,106
148,183
128,163
103,105
80,184
32,181
161,162
164,178
84,114
18,139
127,128
96,190
119,164
67,167
153,196
6,95
72,139
52,63
190,196
154,166
78,189
44,165
49,195
129,144
64,194
137,172
52,80
62,89
181,187
158,160
23,193
140,186
71,129
0,47
189,190
149,157
147,166
149,187
9,69
183,186
86,115
24,67
56,129
48,110
74,167
82,167
44,131
198,198
45,150
144,147
149,192
108,170
187,190
83,92
77,119
147,186
32,130
68,158
186,191
86,162
21,135
150,177
77,134
32,157
120,129
182,186
160,192
199,199
119,140
42,61
74,185
120,135
83,189
88,189
117,133
48,49
71,97
174,177
55,113
192,199
189,198
28,170
179,197
161,180
181,196
192,194
28,28
75,151
70,128
194,198
12,12
181,198
108,161
13,184
38,196
134,138
136,192
191,192
128,130
30,92
102,143
134,142
90,188
32,194
84,158
168,176
34,154
176,185
103,143
49,156
150,163
50,143
56,88
109,149
128,161
131,175
22,57
9,42
9,25
8,62
12,132
61,120
58,159
14,35
65,116
38,122
167,194
72,88
113,174
137,178
10,158
71,71
140,174
108,119
11,104
82,161
91,162
59,156
84,127
114,156
19,33
122,182
58,181
48,84
136,176
179,195
94,129
176,197
24,81
109,155
92,99
73,132
65,162
140,148
132,179
52,126
155,160
60,169
78,172
191,192
49,147
28,140
173,181
63,96
56,65
57,121
32,72
125,126
84,152
85,153
18,110
109,113
132,179
32,145
193,196
38,132
101,187
24,142
138,171
163,194
71,177
116,122
90,155
139,162
182,185
34,150
28,68
29,96
26,93
130,163
109,136
15,170
187,192
55,57
35,70
39,149
12,47
76,97
188,194
39,100
57,175
168,168
107,142
94,106
37,160
172,187
23,113
158,196
90,162
84,153
20,133
111,194
151,185
150,180
132,137
9,16
188,190
12,180
173,192
139,191
161,181
166,171
126,165
61,159
87,129
2,199
133,175
118,135
162,178
91,172
123,185
184,198
80,174
68,191
188,197
125,137
180,192
183,187
66,194
64,154
181,193
138,138
159,192
56,153
113,172
172,198
72,178
85,155
168,168
104,184
75,192
15,49
168,177
41,187
196,198
136,197
125,145
117,141
73,109
55,59
69,159
33,77
66,91
62,137
8,159
28,111
185,197
18,177
193,194
190,196
178,195
2,122
15,92
54,82
186,193
128,193
4,51
33,173
196,198
21,65
33,63
155,182
116,152
101,198
192,198
19,155
18,80
126,148
119,137
174,176
7,101
87,193
118,153
49,96
138,163
66,157
182,189
56,147
169,190
92,128
161,171
56,78
121,165
53,63
57,100
79,166
76,178
145,188
134,184
58,177
71,97
77,142
12,38
185,189
79,79
79,156
38,126
161,179
168,189
86,148
89,186
94,150
39,55
9,35
40,182
33,142
151,160
115,194
11,67
84,191
120,126
61,62
83,89
26,66
23,156
122,189
38,97
163,163
180,198
188,199
163,196
55,178
82,121
133,167
66,72
131,153
168,184
82,137
32,50
121,129
178,196
134,134
159,196
20,98
101,150
163,170
194,197
114,136
178,186
180,181
137,141
45,168
79,166
84,124
186,195
20,35
175,190
166,180
102,151
96,196
86,169
164,167
87,99
159,167
25,189
106,177
197,199
35,95
117,154
137,147
89,182
158,159
81,177
135,193
83,131
135,187
196,197
100,171
195,199
91,106
122,192
152,182
96,180
147,175
58,178
9,73
68,169
105,113
129,159
139,158
11,31
120,148
137,163
18,168
20,186
149,179
36,137
153,195
71,162
16,64
56,186
146,193
115,197
83,100
189,199
88,147
12,174
156,193
128,182
82,140
140,164
121,184
130,163
69,178
125,135
159,195
85,123
133,147
28,106
19,59
150,156
98,127
58,163
25,57
113,138
9,140
110,128
133,170
18,109
157,172
50,142
1,64
193,199
153,197
131,162
80,82
132,189
84,158
6,14
197,197
167,182
11,148
130,143
187,197
12,73
102,195
23,24
51,149
138,187
94,131
72,82
26,110
149,177
45,96
161,186
